Num_Acc;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep;
1362;7;26;1945;1;1;1;1;7;332;LE PETIT CH?TIF;M;4886100;-17374;140;
1363;8;21;1300;1;1;1;1;4;180;;M;4886300;-22421;140;
1364;9;5;1830;1;1;2;1;5;467;MIETTE D 243;M;4888640;-23654;140;
1365;3;28;2100;3;1;1;8;6;207;;M;4900460;-43651;140;
1366;6;20;845;2;2;1;1;6;251;RTE D'ESSON;M;4897940;-47030;140;
1367;7;3;330;3;1;1;1;6;162;LIEU-DIT ARCLAIS;M;4888070;-45200;140;
1368;7;26;1830;1;1;1;1;7;207;;;;;140;
1369;11;5;1545;1;1;1;1;1;656;;M;4895310;-49355;140;
1370;11;6;900;1;1;2;1;6;603;CARREFOUR D562/D238A;M;4904590;-41003;140;
1371;11;22;1455;1;1;2;1;3;223;CARREFOUR D 511/VC 1;M;4887900;-34877;140;
1372;1;17;1630;1;1;1;2;3;749;;M;4904990;-11363;140;
1373;1;19;1100;1;1;1;1;1;141;;M;4904250;9723;140;
1374;3;9;2000;3;1;1;1;1;386;;;;;140;
1375;9;25;1215;1;2;2;1;3;431;AVENUE JEAN JAUR S;;;;140;
1376;11;17;838;2;2;1;2;3;201;CD613 - ROUTE DE PARIS;M;4911830;1671;140;
1377;12;1;900;1;1;7;1;7;82;;M;0;0;140;
1378;12;25;1345;1;1;1;1;3;520;;M;0;0;140;
1379;1;25;1900;3;1;1;1;3;259;;M;4897720;38244;140;
1380;2;7;830;1;1;1;6;3;403;;M;4914380;34073;140;
1381;10;22;1500;1;1;1;1;1;528;;M;4932610;29241;140;
1382;11;29;2000;3;2;1;1;6;514;RUE ST MELAINE;M;4929100;19037;140;
1383;1;31;1900;3;1;1;3;1;660;;M;4928730;821;140;
1384;2;28;1900;3;1;1;3;6;12;;M;4924260;-1565;140;
1385;3;1;1145;1;1;1;1;6;474;;M;4913580;-445;140;
1386;3;10;1845;2;2;2;1;3;754;RUE COMTESSE DE BEARN;M;4932070;-480;140;
1387;3;16;1315;1;1;1;1;3;494;;M;4925410;-7265;140;
1388;6;9;1415;1;1;1;1;6;126;;M;4914060;5708;140;
1389;7;29;900;1;1;1;2;7;316;;M;4927220;-4865;140;
1390;8;27;1830;1;1;1;1;1;83;;M;4920270;8546;140;
1391;8;30;1630;1;1;3;8;3;754;;M;4930010;2533;140;
1392;9;28;1015;1;1;1;1;3;335;;M;4917430;-6497;140;
1393;9;28;1635;1;1;1;1;3;598;LES PANNIERS;M;4921590;-2781;140;
1394;10;16;2245;3;1;1;3;1;12;;M;4923970;-4306;140;
1395;11;15;1645;1;1;1;1;6;83;;;;;140;
1396;11;22;1605;2;1;1;1;1;300;;M;4919800;1;140;
1397;12;25;1300;1;1;1;8;6;126;;M;4914400;5300;140;
1398;1;13;815;2;1;1;1;6;762;;M;4884390;-92086;140;
1399;1;17;745;5;2;1;2;6;762;AVENUE GEORGES POMPIDOU;M;4884680;-88825;140;
1400;4;11;1130;1;2;1;1;6;762;RUE DU GENERAL LECLERC;M;4883850;-88950;140;
1401;5;3;1915;1;2;1;1;6;658;RUE DE LA GARE;M;4884250;-105105;140;
1402;8;28;2115;3;1;1;3;7;717;;M;4879580;-79963;140;
1403;10;13;1615;1;2;1;1;6;762;13 RUE DES ACRES;M;4884020;-89474;140;
1404;11;5;850;2;1;3;7;3;545;;M;4883250;-86574;140;
1405;1;15;1615;1;1;1;8;6;84;;M;4900190;-60829;140;
1406;3;19;1615;1;1;2;1;3;61;;M;4892130;-85491;140;
1407;4;5;1225;1;1;1;1;1;704;;M;4898650;-84007;140;
1408;7;23;1600;1;1;1;1;3;508;;M;4894700;-61379;140;
1409;7;26;1200;1;1;1;1;1;443;;M;4893800;-70234;140;
1410;10;1;2315;3;1;1;2;6;139;;M;4891710;-86391;140;
1411;2;5;1330;1;2;1;2;6;726;67, RUE JULES REQUEUT;M;4885270;-67179;140;
1412;3;1;1900;2;1;1;1;3;545;;M;4884050;-81828;140;
1413;4;11;1615;1;1;1;1;3;585;;M;4884730;-61282;140;
1414;5;25;1100;1;1;2;1;1;564;;M;4892850;-80134;140;
1415;6;24;1830;1;2;1;1;3;174;RUE ST JACQUES;M;4885520;-54233;140;
1416;10;13;830;2;1;1;2;7;653;;;;;140;
1417;11;7;2030;3;1;1;1;6;174;;;;;140;
1418;3;9;1545;1;1;9;1;2;458;LES PONTS D'OUVES;M;4932270;-126635;500;
1419;5;16;2200;2;1;1;1;6;298;LE LUDE;M;4930420;-128854;500;
1420;5;19;2000;1;2;2;1;3;99;RUE DE TILLOLOY;M;4930310;-124317;500;
1421;9;10;945;1;1;1;1;6;99;;M;4926910;-127545;500;
1422;9;17;1200;1;1;2;1;1;99;;M;4931040;-126232;500;
1423;2;22;2030;3;1;1;1;1;283;;M;4915250;-104613;500;
1424;4;6;500;3;1;1;1;6;348;;M;4925460;-114169;500;
1425;10;6;1600;1;1;1;2;1;431;LA CROIX BOUTIL;M;4916970;-125516;500;
1426;5;23;630;2;1;1;1;1;48;LA COLINIERE;M;4886880;-120107;500;
1427;9;6;1230;1;1;1;1;1;213;HAMEAU GOUPIL;M;4908080;-109201;500;
1428;1;20;1032;1;1;1;1;1;54;R DU MUSEE;M;4873020;236800;940;
1429;3;5;900;1;1;1;1;4;54;AV DE PARIS;M;4873460;236610;940;
1430;1;12;1215;1;1;2;1;3;224;LA CROIS ETETE;M;4898890;-91581;500;
1431;4;17;815;2;1;8;7;3;54;R LOUIS BLERIOT;M;4873990;236054;940;
1432;4;9;1835;1;1;6;1;4;54;UNION/ADER;M;4873050;236264;940;
1433;5;6;2040;2;1;1;2;7;54;AV DE PARIS;M;4873790;236486;940;
1434;7;10;2015;2;1;1;2;7;54;PARKING P0;M;4872870;236270;940;
1435;8;11;125;5;1;1;8;5;54;AVENUE DE L'AEROPORT;M;4874214;236236;940;
1436;9;18;2130;5;1;1;1;2;54;AV DE L'AEROPORT;M;4873520;236528;940;
1437;10;8;1415;1;1;1;1;6;54;AV DE PARIS;M;4873000;236980;940;
1438;10;11;2255;5;1;1;1;4;54;AVENUE DE L'OUEST;M;4872910;236790;940;
1439;10;14;1215;1;1;1;1;2;54;AV DE L'AEROPORT;M;4873230;236605;940;
1440;10;23;2205;5;1;1;1;6;54;BRETELLE ACCES RD7/A106;M;4873870;236394;940;
1441;11;8;545;5;2;8;1;3;54;R MARCEL ALBERT;M;4874090;236495;940;
1442;4;29;1630;1;1;2;1;5;224;;M;4899020;-95619;500;
1443;7;26;1545;1;2;3;1;1;601;LE BONFOSSE;M;4903930;-97548;500;
1444;9;14;700;2;2;1;1;6;601;CHEMIN DE LA BIGNE;M;4903040;-97720;500;
1445;9;22;2200;3;1;1;1;6;224;LA VAUTERIE;M;4897790;-97213;500;
1446;11;14;915;1;2;2;8;6;601;;M;4903500;-97895;500;
1447;3;6;1530;1;1;3;1;3;489;RUE DE LA MAIRIE;M;4870940;-135739;500;
1448;3;29;1415;1;1;3;1;3;505;LES BROUSSETTES;M;4865870;-133778;500;
1449;7;20;1300;1;1;1;1;1;406;LE BOIS DES MONTS;M;4873620;-134687;500;
1450;8;14;1800;1;2;1;1;6;25;RUE AMIRAL GAUCHET;M;4868390;-135532;500;
1451;9;24;1945;1;2;3;1;1;25;BOULEVARD MARECHAL FOSCH;M;4868440;-136365;500;
1452;10;25;1145;1;2;1;1;6;25;RUE SAINT GAUDENS;M;4868610;-135989;500;
1453;12;23;2245;5;2;1;1;6;25;RUE PENDANTE;M;4868820;-135926;500;
1454;1;13;1430;1;1;1;8;1;188;VILLAGE PESTEL;M;4881270;-142713;500;
1455;4;25;1245;1;1;1;1;6;27;LA TREHANNIERE;M;4868530;-142802;500;
1456;5;30;1700;1;1;1;1;2;276;;M;4872000;-141079;500;
1457;6;6;1630;1;1;3;1;2;247;RUE DE LA LIBERATION;M;4880820;-139234;500;
1458;6;25;1100;1;2;4;1;3;237;RUE DES ABRINCATES;M;4879360;-139612;500;
1459;7;12;2330;3;1;1;1;1;102;LA LANDERIERE;M;4874780;-154181;500;
1460;7;28;215;3;1;2;1;3;117;LA CROIX SAINT BLAISE;M;4874980;-152896;500;
1461;8;18;1815;1;1;1;1;6;282;LE PERRON;M;4876570;-133838;500;
1462;8;28;1500;1;1;1;2;1;114;LE GRIPPON;M;4877870;-137012;500;
1463;9;1;1815;1;1;1;1;1;493;LA METAISERIE;M;4885070;-147078;500;
1464;9;20;1015;2;2;1;1;6;565;GRANDE RUE;M;4875420;-145903;500;
1465;10;13;1345;1;1;1;8;3;38;LE PONT NEUF;M;4883640;-135417;500;
1466;11;8;1045;1;1;1;1;1;38;LA PETITIERE;M;4883700;-137981;500;
1467;12;5;130;3;1;1;8;6;276;LA BOULE D'OR;M;4874060;-143730;500;
1468;12;14;1800;3;1;2;1;3;38;;M;4883300;-137211;500;
1469;6;18;1415;1;1;2;1;3;443;LA CROIX GENET;M;4851060;-147762;500;
1470;7;14;1715;1;1;2;1;1;410;;M;4856380;-151090;500;
1471;8;10;1615;1;1;1;1;3;108;;M;4862370;-137163;500;
1472;12;6;730;3;1;1;1;6;487;;M;4853720;-133344;500;
1473;12;7;730;5;2;5;2;3;410;ROUTE DE RENNES;M;4854670;-150206;500;
1474;5;2;1545;1;1;1;1;1;275;LE VIVIER;M;4876060;-116407;500;
1475;5;20;1230;1;2;3;8;1;112;;M;4876590;-123701;500;
1476;10;17;1300;1;1;1;1;6;499;LA BRISOLIERE;M;4875020;-112976;500;
1477;11;6;1030;1;1;4;1;3;453;AVENUE DU PRESIDENT;M;4884540;-120116;500;
1478;12;19;2045;3;1;2;2;3;499;GOURGOU;M;4874060;-111552;500;
1479;2;20;545;3;1;2;2;1;594;LA CROIX QUENTIN;M;4958620;-172222;500;
1480;2;18;1930;3;1;3;1;3;294;;M;4960050;-166759;500;
1481;3;22;1800;1;1;1;1;6;57;;M;4961350;-178839;500;
1482;6;19;1400;1;1;1;1;3;220;RUE DU MILLECENT;M;4966000;-182226;500;
1483;7;7;815;1;1;6;7;3;294;LE PONT;M;4960420;-166376;500;
1484;10;27;1345;1;1;1;1;6;187;ROUTE HAMEAU ES CONTES;M;4962040;-172752;500;
1485;1;11;1130;1;1;3;8;3;31;LA FOURCHETTE;M;4938820;-175450;500;
1486;2;9;1145;1;1;1;8;1;82;LE HAUT DE CATTIGNY;M;4947750;-165858;500;
1487;4;25;1730;1;2;1;1;6;184;RUE DE LA CABOTIERE;M;4954140;-186657;500;
1488;5;31;1100;1;1;3;1;2;435;LES OSERAIES;M;4949320;-161030;500;
1489;6;8;1800;1;1;1;1;1;82;LA PLANCHE AUX VACHES;M;4946170;-162809;500;
1490;6;9;1600;1;1;3;1;1;471;;M;4936660;-171823;500;
1491;7;31;1230;1;1;1;1;1;490;;M;4937450;-173349;500;
1492;11;1;1515;1;2;3;1;3;402;RUE CENTRALE;M;4951530;-180472;500;
1493;11;22;2000;5;2;1;2;6;31;RUE DE PARIS;M;4937680;-178739;500;
1494;12;17;2300;3;1;1;5;6;401;MAISON L'ABBE;M;4948800;-179653;500;
1495;2;6;1300;1;2;1;2;7;268;CHEMIN DES LANDES;M;4953240;-132199;500;
1496;4;28;1130;1;1;1;8;6;103;;M;4938070;-130023;500;
1497;7;4;700;1;1;1;1;6;191;LES CRUTTES;M;4946220;-123047;500;
1498;7;20;1300;1;2;1;1;7;333;HAMEAU LA CROIX BERTIN;M;4937990;-143071;500;
1499;10;23;1130;1;1;1;1;5;55;;M;4942790;-149386;500;
1500;4;13;1145;1;1;1;1;7;87;;M;4956370;-157142;500;
1501;6;15;1915;1;1;1;1;3;87;;M;4956360;-158830;500;
1502;6;22;500;2;1;1;1;6;87;ROUTE DE NEGREVILLE;M;4953730;-156176;500;
1503;8;14;900;1;1;3;1;3;615;;M;4950250;-148763;500;
1504;9;21;1530;1;2;3;1;5;562;RUE DE REVILLE;M;4959180;-126675;500;
1505;11;1;1830;2;1;3;8;3;96;;M;4964720;-138180;500;
1506;12;29;1645;2;2;1;1;6;22;;M;4954160;-132147;500;
1507;3;31;1615;1;1;1;7;3;3;AVENUE DE LA 2?ME D.B;M;4904170;-156574;500;
1508;5;14;1645;1;1;1;1;1;111;LA LANGOTIERE;M;4903760;-130347;500;
1509;5;28;1845;1;1;6;1;2;603;LA BELLE CROIX;M;4905540;-148409;500;
1510;6;26;845;1;1;2;1;3;354;LA SORIERE;M;4911450;-151874;500;
1511;7;10;830;1;1;6;1;3;603;LA BELLE CROIX;M;4905540;-148409;500;
1512;8;3;1845;1;1;1;1;6;92;L'AUBRIERE;M;4906140;-140828;500;
1513;10;7;1600;1;1;1;3;7;92;VILLAGE DU MOULIN;M;4910440;-139427;500;
1514;11;18;530;3;1;6;5;7;354;;M;4912290;-150399;500;
1515;1;20;1830;3;1;3;1;2;365;LA VALLEE;M;4893880;-148823;500;
1516;1;24;845;2;1;2;2;1;140;;M;4899380;-141876;500;
1517;2;15;1;3;1;1;8;6;228;RUE DE LA PIERRE;M;4894020;-123865;500;
1518;3;2;645;3;1;1;1;6;15;RUE DES PEUPLIERS;M;4895510;-154914;500;
1519;4;9;1715;1;1;3;1;2;85;;M;4892230;-149876;500;
1520;6;7;1745;1;2;6;1;3;81;LE GRAND CHEMIN;M;4886590;-154093;500;
1521;6;22;1930;1;1;2;1;3;81;;M;4885860;-155517;500;
1522;7;12;330;3;1;1;1;6;228;ROUTE DES 4 SAPINS;M;4896780;-126004;500;
1523;11;8;1600;1;1;3;8;3;140;LA PLANCHE BOURBON;M;4898700;-144404;500;
1524;11;11;1315;1;1;1;1;6;463;LE GRAND BISSON;M;4891780;-133736;500;
1525;11;14;1215;1;1;1;1;7;349;;M;4901580;-150888;500;
1526;12;2;1245;1;1;3;2;2;626;LE PAVE D'AIROU;M;4889530;-138222;500;
1527;1;7;1845;3;2;1;3;6;558;AV DE LA COTE DES ISLES;M;4929310;-155299;500;
1528;1;18;430;4;2;3;1;6;236;RUE DES HAUTS VENTS;M;4928370;-154169;500;
1529;1;31;1745;3;1;2;3;3;136;;M;4932620;-138938;500;
1530;2;4;1345;1;1;2;1;1;510;LE CHATEAU D'EAU;M;4917450;-135107;500;
1531;2;6;745;2;1;2;3;2;481;;M;4923310;-157366;500;
1532;4;28;1130;1;2;1;2;2;236;AV DE LA  COTE DES ISLES;M;4929390;-155482;500;
1533;4;27;1815;1;2;1;3;1;481;Boulevard  Maritime;M;0;0;500;
1534;6;13;2330;3;1;1;1;3;403;;M;0;0;500;
1535;6;16;1715;1;2;2;1;6;394;RUE DE ST LO;M;4918630;-140801;500;
1536;9;20;2045;2;2;2;1;3;394;;M;4918600;-140679;500;
1537;9;12;1800;1;2;1;1;6;394;ROUTE DE LESSAY;M;4918800;-141648;500;
1538;10;4;2015;5;2;1;1;6;151;RUE DU HAUT CHEMIN;M;4919760;-156818;500;
1539;10;5;1430;1;1;1;1;6;394;SEVES;M;4921940;-139123;500;
1540;10;11;1430;1;1;2;1;2;151;;M;4918420;-158312;500;
1541;10;18;1515;1;1;1;1;7;481;;M;4923910;-161983;500;
1542;12;11;1745;5;2;1;2;6;622;RUE DE ST LO;M;4918590;-140638;500;
1543;12;16;1400;1;2;1;1;3;372;;M;4928990;-154547;500;
1544;1;25;1815;3;1;1;8;7;263;LES LEVURES;M;4860160;-99196;500;
1545;4;26;1545;1;1;1;1;1;474;LE MOULIN DUBOIS;M;4862770;-78809;500;
1546;5;15;1215;1;1;1;1;1;582;LA BOUSSARDIERE;M;4870100;-92870;500;
1547;5;16;1745;1;2;3;1;3;200;RUE DU MONT ST MICHEL;M;4868040;-79161;500;
1548;5;15;1830;1;1;1;1;1;515;LA CHATAIGNIERE;M;4854550;-118785;500;
1549;5;17;1415;1;1;2;1;3;293;;M;4860890;-110811;500;
1550;10;15;945;1;2;1;1;6;484;RUE DE PARIS;M;4857730;-109016;500;
1551;1;6;2105;3;1;2;8;3;451;RN79;M;4623580;518320;10;
1552;1;6;1955;3;2;2;1;3;53;;;;;10;
1553;1;8;1745;3;1;1;1;2;344;TREVOUX (AVENUE DE);M;4619820;517445;10;
1554;1;26;1325;1;2;2;1;3;53;MERCIER (AVENUE AMEDEE D;M;4620350;524284;10;
1555;1;27;1615;1;2;2;1;3;53;, ROBIN ( RUE CHARLES);;;;10;
1556;2;5;1345;1;2;1;2;1;53;ANCIENS COMBATTANTS (AVE;;;;10;
1557;2;15;1755;1;1;3;3;2;53;29, MARBOZ (AVENUEDE - I;;;;10;
1558;2;22;1450;1;2;2;1;3;344;BRESSE (AVENUE DE);M;4621020;520410;10;
1559;2;26;945;1;2;1;2;3;53;MACON ( AVENUE DE - PAIR;;;;10;
1560;3;1;2145;5;2;2;1;3;53;KENNEDY BVD J  - IMPAIR;M;4620670;524069;10;
1561;3;15;1930;5;2;2;1;1;53;MERCIER (AVENUE AMEDEE D;M;4620350;524284;10;
1562;3;18;2220;3;2;1;1;6;53;21, MARGUERITES ( RUE DE;;;;10;
1563;3;21;1135;1;2;1;1;4;53;10 AV DE BAD KREUZNACH;M;4621320;524167;10;
1564;4;12;2335;3;1;1;1;6;451;;M;4627880;522960;10;
1565;4;22;1630;1;1;2;1;3;289;LENT ( ROUTE DE );M;4616490;522083;10;
1566;5;2;1110;1;2;3;2;6;53;HERRIOT ( BOULEVARD EDOU;M;4620990;522536;10;
1567;5;2;905;1;2;6;2;6;451;BRESSE (AVENUE DE );M;4621330;520387;10;
1568;5;9;1720;1;2;1;1;7;53;0, BICHAT ( RUE);;;;10;
1569;5;19;735;1;1;3;1;5;451;;M;4623580;518320;10;
1570;5;24;2025;1;2;2;1;4;53;DE GAULLE ( BD GAL) PAIR;M;4619780;523943;10;
1571;5;28;945;1;2;2;1;3;53;"""DIMES ( RUE DES) N?";M;4620670;524069;10;
1572;6;2;1109;1;2;1;1;3;53;LYON (AVENUE DE - N? IMP;M;4619350;521366;10;
1573;6;5;1235;1;2;1;1;2;53;HUCHET ( BOULEVARD EMILE;;;;10;
1574;6;12;1510;1;2;6;7;3;53;MERCIER (AVENUE AMEDEE D;M;4620280;524522;10;
1575;6;16;1635;1;2;1;1;6;53;8, 23EME R.I. ( RUE DU);;;;10;
1576;6;18;1520;1;1;1;1;6;289;LYON (AVE DE) JUSQ' N;M;4617390;519867;10;
1577;6;23;1750;1;2;6;1;2;451;LA NEUVE (ROND POINT);M;4621500;521488;10;
1578;6;24;1710;1;2;3;1;3;53;5, VALERY ( BD PAUL ) IM;;;;10;
1579;6;25;2020;1;1;1;1;1;289;ROCADE (LA) COTE OUEST;M;4617720;519419;10;
1580;6;26;930;1;1;2;1;3;451;PARIS (ROUTE DE);M;4622230;520887;10;
1581;6;28;1825;1;2;1;8;6;53;LYON (AVENUE DE - N? PAI;M;4619570;521591;10;
1582;7;1;800;1;2;2;1;6;53;LYON (AVENUE DE - N? IMP;M;4619180;521241;10;
1583;7;1;1000;1;1;1;1;4;344;DOMBES (AVENUE DE LA);M;4621170;520385;10;
1584;7;3;830;1;2;1;6;2;451;BOULE ANDRE ( RUE);;;;10;
1585;7;5;50;5;2;6;2;6;53;CROIX BLANCHE ( ROND POI;M;4620280;524533;10;
1586;7;6;340;5;2;2;1;3;53;192, BROU ( BD N?192 A 1;M;4619580;523724;10;
1587;7;6;355;5;2;1;1;6;53;18, MERCIER (AVENUE AMED;;;;10;
1588;7;11;845;1;2;2;2;6;53;JOLIOT CURIE ( BOULEVARD;M;4620930;523401;10;
1589;7;17;25;5;2;2;1;3;53;MONTESQUIEU (RUE);;;;10;
1590;7;24;1555;1;2;3;1;4;53;23, SEMARD ( AVENUE PIER;;;;10;
1591;8;1;1400;1;2;1;1;1;53;JASSERON (AVENUE DE);M;4621140;524937;10;
1592;8;15;1425;1;2;1;1;3;53;000, DE GAULLE ( BD GAL);M;4619770;523936;10;
1593;8;28;1625;1;1;1;1;1;451;296, VIEUX FLEYRIAT (CHE;;;;10;
1594;9;10;1825;1;2;1;1;6;53;6BIS, CHAMP DE FOIRE ( A;;;;10;
1595;9;14;1720;1;2;1;1;6;53;39, MONTESQUIEU (RUE);;;;10;
1596;9;30;1630;1;2;2;1;3;53;JOFFRE (RUE MARECHAL);;;;10;
1597;9;30;2030;3;2;2;1;6;53;VALERY ( BD PAUL ) PAIR;;;;10;
1598;10;3;1730;1;2;1;7;6;451;112, PROSPIR CONVERT (RU;M;4625200;521775;10;
1599;10;10;1920;5;2;1;2;5;53;MAIL (AVENUE DU );;;;10;
1600;10;14;1330;1;2;2;1;3;53;18, CARNOT( RUE LAZARE);;;;10;
1601;10;24;1915;3;1;1;1;4;451;3921, PARIS (ROUTE DE);M;4624570;518871;10;
1602;11;3;1745;5;2;1;3;6;344;596, TREVOUX (AVENUE DE);;;;10;
1603;11;10;1305;1;1;2;8;3;53;JOLIOT CURIE ( BOULEVARD;;;;10;
1604;11;10;1435;1;2;1;1;4;53;BROU ( BD N 65 B A FIN);;;;10;
1605;11;16;1920;5;2;1;2;5;344;TREVOUX (AVENUE DE);M;4620050;519566;10;
1606;11;22;1655;1;2;2;1;2;53;KENNEDY BVD J  - IMPAIR;M;4620670;524069;10;
1607;11;26;635;5;2;2;2;3;344;SANS, BRESSE (AVENUE DE);M;4621020;520410;10;
1608;11;26;1725;5;1;1;2;3;53;CRETES DU REVERMONT (BOU;M;4622130;524814;10;
1609;11;26;2010;3;1;1;5;3;451;MARBOZ RD 996 ( ROUTE DE;M;4627260;523186;10;
1610;12;2;1720;5;2;2;2;2;53;0, MARBOZ (AVENUEDE   IM;M;4622100;522826;10;
1611;12;10;1315;1;2;3;2;3;53;CARNOT( RUE LAZARE);;;;10;
1612;12;16;1400;1;2;9;2;6;53;04, SPORTS ((AVENUE DES;;;;10;
1613;12;18;820;1;1;1;3;4;451;STRASBOURG (ROUTE DE);;;;10;
1614;12;19;810;1;2;0;5;6;53;21, JASSERON (AVENUE DE;M;4621140;524389;10;
1615;12;20;1815;5;2;1;2;6;53;LYON (AVENUE DE ? N  PAI;;;;10;
1616;2;5;1700;1;1;1;2;6;213;AIRE DE REPOS;M;4847349;-12248;610;
1617;1;15;815;2;2;3;2;2;464;RD 438 / RD 908;M;4859608;16774;610;
1618;2;13;1415;1;1;1;2;7;133;;M;4860827;34407;610;
1619;4;21;600;3;1;1;1;6;249;;M;4865759;3012;610;
1620;6;7;2100;1;1;1;1;7;166;;M;4864699;34892;610;
1621;6;16;2015;3;1;1;1;6;192;L ETRE AUX MEUNIERS;M;4867320;23548;610;
1622;7;11;1730;1;1;2;1;3;464;;M;4861230;16572;610;
1623;11;6;1745;3;2;3;1;3;464;Carrefour D958 / D748;M;4862659;13106;610;
1624;11;7;1830;3;1;2;1;1;464;;M;4861232;16579;610;
1625;12;9;1745;3;1;2;1;3;64;;M;4865402;31572;610;
1626;1;16;1015;1;1;2;8;3;170;;M;4869513;-4352;610;
1627;1;19;300;3;1;1;8;6;496;;M;4874898;279;610;
1628;2;7;545;3;1;1;6;6;83;;M;4880222;12425;610;
1629;2;12;1815;3;1;1;3;3;23;LE CROQUET;M;4880501;-1137;610;
1630;3;16;1700;1;1;3;1;6;472;;M;4877584;127;610;
1631;6;7;1945;1;1;4;7;3;28;LA GUILLAUMIERE;M;4880894;-26547;610;
1632;6;10;1900;1;2;2;1;3;494;RUE MITERRAND;M;4884097;3203;610;
1633;6;15;1615;1;2;3;1;3;344;rue des fauvettes;M;4864431;-20820;610;
1634;6;22;1915;1;1;1;1;6;179;FROMENTEL;M;4872334;-26326;610;
1635;7;14;1130;1;2;1;1;6;494;54 RUE DE LA LIBERTE;M;4884377;3187;610;
1636;9;27;1830;1;2;5;1;3;153;Avenue DE GAULLE;M;4871432;-12398;610;
1637;10;10;1200;1;1;1;1;1;265;;M;4876580;-31894;610;
1638;10;18;1015;1;1;1;1;6;152;LES HORDOUSSEAUX;M;4887456;7136;610;
1639;2;27;1200;1;1;1;6;6;253;;M;4867247;20380;610;
1640;5;1;1500;1;2;2;2;3;508;CARREFOUR DE L EUROPE;M;4893644;19873;610;
1641;8;31;700;2;1;1;1;6;310;;M;4870321;24322;610;
1642;9;10;1505;1;1;1;1;3;460;LE ROUVRAY;M;4889886;37443;610;
1643;9;15;1800;1;1;1;1;6;150;FUMECON;M;4872863;40768;610;
1644;10;6;1630;1;1;1;2;1;139;CROQUEMAIN;M;4893506;14513;610;
1645;11;22;1800;3;1;1;2;6;150;LE GRAND PARC;M;4872825;40775;610;
1646;12;24;2000;3;1;1;1;1;17;;M;4869856;31771;610;
1647;1;25;1745;2;1;1;1;7;355;LES EPINETTES;M;4859866;-74381;610;
1648;7;24;1200;1;2;1;1;6;75;ROUTE D AMBRIERE;M;4849149;-62463;610;
1649;10;25;1130;1;1;3;1;5;387;LE VILLAGE FOUILLEUL;M;4850522;-73925;610;
1650;11;8;1815;5;2;3;2;6;75;RUE LORE x PARC SPORTS;M;4849509;-62305;610;
1651;11;11;1745;5;2;4;2;6;145;01 rue marechal joffre;M;4859143;-64292;610;
1652;5;18;1645;1;2;1;1;6;483;rue du Professeur LOUVEL;M;4855517;-41841;610;
1653;6;8;330;4;2;2;1;3;168;bd de la foret d andaine;M;4859270;-36643;610;
1654;6;13;730;1;2;3;7;6;168;RUE D'ALENCON;M;4858938;-35518;610;
1655;6;14;2000;1;1;2;1;3;25;;M;4856571;-56629;610;
1656;7;10;1345;1;1;4;1;1;483;;M;4855904;-39823;610;
1657;9;27;1115;1;1;1;1;7;390;LE CLOS LEGER;M;4862664;-26596;610;
1658;3;13;1520;1;2;3;1;3;7;RUE DE LA VALLEE;M;4881185;-50094;610;
1659;3;16;2030;3;1;1;1;7;443;LE BOIS LUCIEN;M;4872784;-62590;610;
1660;5;15;830;1;2;3;1;3;93;LE PREAU;M;4871128;-70738;610;
1661;7;12;1130;1;1;1;2;7;486;LA COUDRETTE;M;4875292;-71295;610;
1662;7;13;1130;1;2;4;1;6;486;17 RUE DE L INDUSTRIE;M;4876474;-73143;610;
1663;8;27;1545;1;2;2;1;3;486;Rue xavier Onffray;M;4876272;-73572;610;
1664;10;9;1645;1;2;6;1;3;7;RUE DES DEPORTES;M;4880892;-50044;610;
1665;10;26;1730;1;1;1;1;6;73;;M;4875882;-42895;610;
1666;10;31;1200;1;2;6;1;6;7;rue Berthelot;M;4881253;-49580;610;
1667;11;12;1645;1;1;1;1;1;478;LE MOULIN DE TAILLEBOIS;M;4880202;-41708;610;
1668;9;8;745;1;1;1;1;3;130;LES MARRES;M;4851903;48770;610;
1669;7;19;1745;1;1;2;1;1;426;;M;4838434;54836;610;
1670;10;26;1615;1;1;1;1;1;426;LE HAUT AITRE;M;4834781;51808;610;
1671;1;13;1230;1;1;1;1;1;432;LA DETOURBE;M;4875971;67027;610;
1672;1;17;1830;5;2;1;2;6;214;20 RUE CHARLES MEROUVEL;M;4876489;61360;610;
1673;1;14;1715;2;1;1;7;6;456;LA BUTTE AUX ROCHES;M;4878476;64486;610;
1674;3;25;1830;1;1;1;1;1;8;;M;4873045;55776;610;
1675;5;10;2250;3;1;1;1;7;159;LE BOIS GAULTIER;M;4863857;41495;610;
1676;6;19;1700;1;1;3;1;3;456;LES HAIES;M;4877534;64493;610;
1677;9;23;1700;1;1;3;1;5;456;LES ANGLURES;M;4876001;66961;610;
1678;11;6;2330;4;1;1;3;6;386;;M;4876353;44763;610;
1679;12;28;145;3;1;1;4;6;456;LE BOIS AULARD;M;4875947;67339;610;
1680;3;31;1515;1;1;1;1;1;335;LES CHAUFFETIERES;M;4861583;71605;610;
1681;6;8;800;1;1;1;2;7;125;LA FOURCHE;M;4837778;89094;610;
1682;8;8;1830;1;2;1;2;1;61;henri levier;M;4843475;88171;610;
1683;11;5;2000;3;1;1;1;3;125;LA TUILERIE;M;4838272;89543;610;
