Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1;
1386;4;;;;1;0;;;0;1;1;0;55;1;0;1;0;
1387;3;27;;;2;1;16;903;0;2;3;0;62;1;0;1;99;
1388;3;50;;;2;2;5;0;0;1;1;0;57;1;0;3;0;
1389;3;45;;;2;0;4;700;0;1;2;0;0;2;0;1;99;
1390;3;59;;;2;2;0;619;0;2;3;0;50;1;0;1;99;
1391;3;27;;;2;2;7;591;0;0;1;0;54;2;0;1;0;
1392;3;78;;;2;1;10;600;0;1;3;0;44;1;0;1;0;
1393;3;85;;;2;2;2;250;0;2;3;0;53;1;0;1;99;
1394;3;142;;;2;2;0;943;0;1;1;0;53;2;0;1;99;
1395;3;16;;;2;0;0;0;0;1;1;0;70;1;0;4;3;
1396;3;85;;;2;2;5;500;0;4;1;0;45;1;0;1;99;
1397;3;50;;;2;2;4;550;0;1;1;0;55;2;0;3;0;
1398;3;524;;;2;2;14;500;3;2;1;0;92;1;0;3;99;
1399;4;0;;;2;2;0;0;0;1;1;0;70;2;0;1;3;
1400;3;577;;;2;2;28;987;0;1;1;0;78;1;0;1;99;
1401;3;77;;;2;2;0;367;0;2;2;0;42;1;0;4;0;
1402;3;524;;;2;2;2;100;0;1;1;0;84;8;0;1;0;
1403;3;524;;;2;2;11;581;0;1;1;0;78;1;0;1;99;
1404;3;407;;;2;2;4;118;0;1;1;0;73;2;5;1;99;
1405;3;6;;;2;2;42;100;0;2;1;0;0;2;0;3;0;
1406;3;109;;;2;2;7;685;0;0;1;0;52;1;0;1;0;
1407;3;53;;;2;2;12;950;0;1;1;0;58;1;0;1;99;
1408;3;108;;;2;2;11;861;0;1;3;0;51;1;0;1;99;
1409;3;26;;;2;2;12;460;0;2;3;0;61;1;0;1;99;
1410;3;109;;;2;2;6;875;0;4;2;0;55;2;0;3;99;
1411;4;;;;2;2;;;0;2;2;0;33;2;0;1;0;
1412;3;512;;;2;2;20;40;0;2;1;0;60;1;0;1;99;
1413;3;184;;;2;2;3;370;0;1;1;0;51;1;0;1;0;
1414;3;290;;A;2;2;5;705;0;0;1;0;51;1;0;1;0;
1415;3;562;;;2;3;2;843;0;2;1;0;90;1;0;1;99;
1416;3;36;;;2;2;0;0;0;4;1;0;0;2;0;1;99;
1417;4;221;;;2;2;0;0;0;1;3;0;30;1;0;3;0;
1418;3;974;;;2;0;42;764;0;1;3;0;7;1;0;1;0;
1419;5;0;;;0;0;0;0;1;1;1;0;40;1;0;5;0;
1420;4;;;;1;1;;;0;1;1;0;0;0;0;1;0;
1421;3;29;;;2;0;0;783;0;1;1;0;70;1;0;1;0;
1422;3;971;;;2;2;62;594;0;2;1;41;0;1;0;1;0;
1423;3;6;;;2;2;8;346;0;2;1;0;70;1;0;1;0;
1424;2;174;;;3;4;39;0;0;1;1;0;0;1;0;1;99;
1425;3;94;;;2;2;9;530;0;1;3;0;40;2;0;1;99;
1426;3;999;;;2;2;39;197;0;4;3;0;65;1;0;1;99;
1427;3;28;;;2;2;4;143;0;2;3;0;54;1;0;1;0;
1428;4;0;;A;2;2;0;1;3;1;1;0;65;1;1;1;99;
1429;1;106;;;3;1;;;0;1;1;5;40;1;0;1;99;
1430;3;186;;;2;2;5;117;0;3;1;0;60;1;0;1;0;
1431;4;;;;2;2;;;0;1;3;0;80;1;4;1;99;
1432;4;;;;2;3;;;0;1;1;0;40;1;0;1;99;
1433;1;106;;;3;3;;;0;1;1;0;110;2;3;1;99;
1434;6;;;;0;0;;;0;2;1;0;97;2;0;1;99;
1435;1;106;;;3;2;;;0;1;3;0;70;1;3;1;99;
1436;1;106;;A;3;2;;;0;1;1;0;109;1;0;1;99;
1437;1;106;;;3;4;1;0;0;1;3;0;0;2;0;1;99;
1438;4;0;;;1;3;;;0;1;1;0;68;1;0;1;99;
1439;1;106;;;3;4;;;0;1;1;0;74;1;0;1;99;
1440;3;7;;;3;4;;;0;1;2;0;31;1;0;1;99;
1441;4;0;;;2;2;;;0;2;1;54;71;1;5;1;99;
1442;3;159;;;2;2;15;793;0;1;1;0;0;1;0;1;0;
1443;3;59;;;2;2;19;829;0;2;1;0;50;1;0;1;0;
1444;4;0;;;2;2;0;0;0;2;1;0;30;1;0;3;0;
1445;3;96;;;2;2;13;48;0;0;1;0;40;1;0;1;0;
1446;3;13;;;2;2;44;801;0;2;1;0;0;1;5;1;0;
1447;3;458;;;2;2;3;621;0;1;1;0;0;1;0;1;0;
1448;3;78;;;2;2;3;1;0;2;1;0;59;1;0;1;99;
1449;3;7;;;2;2;40;293;0;2;4;0;0;8;0;1;0;
1450;4;593;;;2;2;0;0;0;2;1;80;0;1;0;1;3;
1451;3;7;;;2;2;47;243;0;1;1;15;63;1;0;1;3;
1452;9;0;;;0;0;0;0;0;0;0;0;0;1;0;0;0;
1453;4;0;;;1;1;0;0;0;2;1;0;38;1;0;1;0;
1454;3;231;;;2;2;3;290;0;2;3;0;46;2;0;1;0;
1455;3;911;;;2;2;48;274;0;2;2;0;57;1;0;3;99;
1456;3;973;;;2;2;18;645;0;1;1;0;78;1;0;1;99;
1457;3;475;;;2;2;6;88;0;1;1;0;0;1;0;1;0;
1458;3;7;;;2;2;32;405;0;2;1;0;70;1;0;1;0;
1459;3;61;;;2;2;1;856;0;1;3;0;0;1;0;1;0;
1460;3;21;;;2;2;10;686;0;3;1;0;0;1;5;1;99;
1461;3;39;;;2;2;1;527;0;1;2;0;56;1;0;3;99;
1462;3;7;;;2;2;35;72;0;1;1;0;60;2;0;1;0;
1463;4;0;;;2;2;0;0;0;2;3;0;40;1;0;1;0;
1464;3;973;;;3;2;13;177;0;1;1;30;66;1;0;1;0;
1465;3;924;;;2;2;15;319;0;4;2;0;66;2;0;1;0;
1466;3;7;;;2;2;27;250;0;1;1;0;62;1;0;1;0;
1467;3;973;;;2;3;15;414;0;2;1;0;104;1;0;3;0;
1468;3;207;;;2;2;4;404;0;1;1;0;60;2;5;1;0;
1469;3;153;;;2;2;9;937;0;3;1;0;0;1;0;1;0;
1470;3;75;;;2;2;10;144;0;1;1;0;0;1;0;1;0;
1471;3;43;;;2;2;16;100;0;0;2;0;59;1;0;1;0;
1472;3;998;;;2;2;5;100;0;2;1;0;64;1;0;3;0;
1473;3;975;;;2;2;65;118;0;2;1;0;70;2;0;1;0;
1474;4;0;;;2;2;0;0;0;3;3;0;0;1;0;1;0;
1475;3;561;;;2;2;4;920;0;2;2;0;41;1;0;1;0;
1476;3;39;;;2;2;21;136;0;2;1;0;59;1;2;3;99;
1477;3;975;;;2;2;18;354;0;1;1;0;0;1;5;1;0;
1478;3;209;;;2;2;11;170;0;1;1;0;47;2;0;1;0;
1479;3;122;;;3;2;3;875;0;3;1;431;40;2;5;1;99;
1480;3;122;;;2;2;7;379;0;1;1;0;0;2;0;1;0;
1481;3;37;;;2;2;4;953;0;2;3;6;34;1;0;1;0;
1482;3;901;;E;2;2;1;535;0;1;1;0;62;1;0;1;0;
1483;3;650;;;1;2;4;1239;0;1;1;0;65;1;0;1;0;
1484;3;123;;;2;2;8;279;0;2;3;0;0;1;0;3;0;
1485;3;650;;;2;2;36;18;0;0;0;0;0;2;5;1;0;
1486;3;900;;;2;2;68;200;0;2;2;0;0;9;0;1;0;
1487;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;0;
1488;3;50;;;2;2;20;803;0;1;1;0;56;1;0;1;0;
1489;4;0;;;2;2;0;0;0;2;0;0;30;0;0;0;0;
1490;3;650;;;2;2;39;607;0;2;1;0;72;1;0;1;0;
1491;3;650;;;2;2;38;172;0;1;1;0;0;1;0;1;0;
1492;3;4;;;2;2;16;769;0;2;1;0;45;1;0;1;99;
1493;4;0;;;1;1;0;0;0;1;1;0;29;2;0;1;0;
1494;3;62;;;2;2;3;893;0;1;2;0;0;2;0;1;0;
1495;3;14;;;2;2;6;909;0;2;3;0;0;2;0;3;99;
1496;3;70;;;2;2;9;923;0;1;1;0;64;2;0;3;99;
1497;3;421;;;2;2;11;284;0;1;1;0;72;1;0;3;0;
1498;3;15;;;2;2;23;675;0;0;1;0;100;1;0;1;99;
1499;3;2;;;2;2;9;500;0;1;1;0;70;1;0;1;99;
1500;3;56;;;2;0;16;464;0;1;3;0;0;1;0;1;99;
1501;3;56;;;2;2;15;214;0;1;1;0;58;1;0;1;0;
1502;3;262;;;2;2;1;52;0;1;2;0;60;1;0;1;99;
1503;3;902;;;2;2;26;335;0;1;1;0;0;1;2;1;0;
1504;3;1;;;2;2;3;173;0;1;1;0;0;1;0;1;0;
1505;3;26;;;2;2;8;795;0;1;1;0;65;1;0;1;0;
1506;3;14;;;2;2;5;898;0;1;1;0;0;1;0;1;99;
1507;3;44;;;2;2;9;312;0;2;1;0;66;1;0;1;0;
1508;3;52;;;2;2;18;584;0;2;3;0;59;1;0;1;99;
1509;3;44;;;2;0;2;855;0;1;1;50;160;1;5;1;99;
1510;3;393;;;2;2;6;205;0;3;1;0;34;1;0;1;0;
1511;3;44;;;2;2;2;855;0;1;1;0;60;1;5;1;0;
1512;3;972;3;E;2;2;2;581;0;2;1;0;72;1;0;0;99;
1513;3;293;;;2;2;0;821;0;2;3;0;0;2;0;1;99;
1514;3;2;;;2;2;25;761;0;2;3;0;0;1;5;1;0;
1515;3;971;;;2;2;14;784;0;1;1;0;71;2;0;1;0;
1516;3;7;;;2;2;5;904;0;2;1;0;0;2;0;1;99;
1517;3;58;;;2;2;14;887;0;4;2;0;53;2;0;3;0;
1518;4;0;;;2;2;0;0;0;1;1;0;44;2;0;3;0;
1519;3;278;;;2;2;1;978;0;1;1;0;0;1;0;1;99;
1520;3;971;;;2;2;5;702;0;1;2;50;50;1;5;1;0;
1521;3;135;;;2;2;8;941;0;3;1;0;0;0;0;0;0;
1522;3;51;;;2;2;11;164;0;1;1;0;54;1;0;1;0;
1523;3;235;;;2;2;2;441;0;1;1;0;0;2;0;1;99;
1524;3;38;;;2;2;27;429;0;2;1;0;57;1;0;1;99;
1525;3;20;;;2;2;6;79;0;4;3;15;0;1;5;1;0;
1526;3;33;;;2;2;5;46;0;1;1;0;54;2;0;1;99;
1527;3;903;;;2;2;21;410;0;1;1;0;71;2;0;1;99;
1528;3;900;;;2;2;0;0;0;1;1;0;61;1;0;1;0;
1529;3;223;;;2;2;2;354;0;1;1;0;50;2;0;1;99;
1530;3;139;;;2;2;0;0;0;1;1;0;0;1;5;1;0;
1531;3;650;;;2;2;60;646;0;1;1;0;79;2;5;1;99;
1532;3;903;;;2;2;21;569;0;1;1;0;0;2;0;1;0;
1533;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
1534;3;650;;;2;2;68;151;0;1;1;0;79;1;0;1;99;
1535;3;900;;;2;2;23;511;0;1;1;0;60;1;0;1;0;
1536;3;900;;;2;2;23;414;0;1;1;0;0;1;0;1;99;
1537;3;900;;;2;2;24;171;0;1;1;0;65;1;0;1;99;
1538;3;72;;;2;2;21;693;0;1;1;0;60;1;0;1;99;
1539;3;301;;;2;2;2;881;0;1;2;0;35;1;0;3;99;
1540;3;434;;;2;2;1;420;0;1;1;0;0;1;5;1;99;
1541;3;650;;;2;2;57;101;0;1;2;0;100;1;0;3;99;
1542;3;900;;;2;2;23;381;0;1;1;0;60;2;0;1;99;
1543;4;0;;;2;2;0;0;0;1;1;0;55;1;5;1;0;
1544;3;47;;;2;2;29;107;0;2;1;60;0;1;0;3;99;
1545;4;0;;;2;2;0;0;0;0;1;0;36;1;0;1;0;
1546;3;977;;;2;2;7;930;0;2;3;0;62;1;0;1;99;
1547;3;157;;;2;2;21;200;0;1;1;0;60;1;0;1;0;
1548;3;30;;;2;2;8;19;0;2;3;0;0;1;0;1;0;
1549;3;47;;;2;2;20;994;0;1;1;0;60;1;0;1;99;
1550;3;976;;;2;2;24;695;0;1;1;0;0;1;0;1;99;
1551;3;1079;;;2;2;28;41;0;1;1;0;74;1;0;1;99;
1552;4;;;;2;2;;;0;1;1;0;72;1;0;1;99;
1553;3;936;;;2;2;44;700;0;1;1;0;80;1;0;1;99;
1554;3;1075;;;2;2;0;760;0;1;1;0;70;1;0;1;99;
1555;4;0;;;1;1;1;0;1;1;1;0;35;2;0;1;3;
1556;4;;;;2;2;;;0;2;1;0;73;2;1;1;0;
1557;4;;;;2;2;;;0;1;1;0;70;2;0;1;99;
1558;3;117;;;2;2;1;674;0;1;2;0;0;1;0;1;99;
1559;4;0;;;2;2;1;0;0;2;1;0;95;2;0;1;0;
1560;3;1075;;;2;4;0;340;0;1;1;0;0;1;5;1;0;
1561;3;1075;;;2;4;0;760;0;1;1;0;0;1;5;1;99;
1562;4;;;;2;2;;;0;1;1;0;100;1;0;4;0;
1563;3;1083;;;2;4;49;0;0;1;1;0;0;1;0;1;0;
1564;3;996;;;2;2;21;0;0;1;1;0;57;1;0;3;99;
1565;3;23;;;2;2;11;511;0;1;1;0;0;1;0;0;0;
1566;3;1079;;;2;4;32;430;0;1;1;23;165;2;5;1;99;
1567;3;117;;;1;1;1;330;0;1;2;0;83;2;5;4;99;
1568;4;;;;1;1;;;2;1;1;0;0;1;0;1;99;
1569;3;1079;;;2;2;28;41;0;1;1;0;74;1;0;1;0;
1570;3;1075;;;3;3;1;288;0;1;1;0;0;1;5;1;99;
1571;3;1075;;;2;2;0;340;1;1;1;0;55;1;5;1;0;
1572;3;1083;;;2;2;46;0;0;1;1;10;55;1;0;1;99;
1573;4;;;;2;3;;;0;2;1;0;90;1;0;1;3;
1574;3;979;;;1;2;30;200;0;1;2;0;60;1;0;1;99;
1575;4;;;;2;2;;;0;1;1;0;85;1;0;1;3;
1576;3;1083;;;2;2;43;540;2;1;1;0;101;1;0;3;99;
1577;3;1079;;;1;2;31;566;0;1;0;0;80;1;0;1;99;
1578;4;;;;2;3;;;2;1;1;0;0;1;0;1;3;
1579;3;117;;;2;2;5;800;0;1;1;0;106;1;0;1;99;
1580;3;1079;;;1;2;30;780;0;1;1;0;51;1;5;1;99;
1581;3;1083;;;0;2;46;300;1;3;1;0;89;1;2;1;99;
1582;3;1083;;;2;3;45;779;2;1;1;0;127;1;5;1;99;
1583;3;117;;;2;2;1;500;0;1;1;0;71;1;0;1;99;
1584;4;;;;2;2;;;0;2;1;0;70;1;0;1;99;
1585;3;979;;;3;2;30;210;0;1;3;0;65;2;0;1;0;
1586;3;1075;;;2;4;1;580;0;1;1;10;75;1;5;1;99;
1587;4;;;;2;2;;;0;1;1;0;27;1;0;1;0;
1588;3;1079;;;4;4;32;1106;1;1;1;0;155;2;5;1;99;
1589;4;;;;1;1;;;0;1;1;0;40;1;0;1;3;
1590;4;;;;2;2;;;1;1;1;0;0;1;5;1;99;
1591;3;936;;;2;2;49;675;2;2;3;0;0;1;0;1;0;
1592;3;1075;;;1;2;1;300;0;1;1;0;70;1;0;1;99;
1593;4;;;;2;2;;;0;1;3;0;60;1;0;1;99;
1594;4;;;;2;4;;;0;1;1;0;118;1;6;1;99;
1595;4;;;;2;0;;;0;1;1;0;70;1;0;1;0;
1596;4;;;;1;1;;;0;1;1;0;0;1;0;1;99;
1597;4;;;;2;3;;;0;1;1;0;0;1;0;1;3;
1598;3;29;;;2;2;11;0;0;1;1;0;50;1;0;1;99;
1599;4;;;;2;2;;;0;2;0;0;75;2;1;1;99;
1600;4;;;;1;1;;;0;1;1;0;68;1;0;1;3;
1601;3;975;;;2;2;28;620;0;1;1;0;104;1;0;1;99;
1602;6;;;;0;0;;;0;1;1;0;0;2;0;1;0;
1603;4;;;;1;1;;;0;1;1;0;0;2;0;1;0;
1604;4;;;;3;2;;;0;1;1;0;42;1;0;1;0;
1605;3;936;;;2;2;46;690;0;1;1;0;60;2;0;1;99;
1606;3;1075;;;3;4;0;340;0;1;1;0;0;1;0;1;99;
1607;3;117;;;2;2;1;674;0;1;1;0;0;2;5;1;99;
1608;3;117;;A;2;2;4;270;0;1;1;0;119;2;0;1;99;
1609;3;996;;;2;2;21;720;0;1;1;0;68;2;0;1;99;
1610;4;;;;2;2;;;0;1;1;0;0;2;0;1;0;
1611;4;0;;;1;1;1;0;0;3;1;0;0;2;0;1;99;
1612;5;;;;0;0;;;0;1;1;0;60;2;0;4;3;
1613;3;1083;;;3;3;;;0;1;1;0;35;2;2;1;0;
1614;3;936;;;2;2;;;0;1;1;0;0;2;0;1;3;
1615;3;1083;;;2;3;;;2;1;1;0;111;2;0;5;99;
1616;2;12;;;0;0;82;800;0;2;0;0;0;2;0;3;99;
1617;3;438;;;2;2;22;297;0;3;1;20;200;2;5;1;99;
1618;3;4;;;2;2;17;500;0;4;2;0;72;2;0;3;99;
1619;3;958;;;2;2;12;100;0;1;1;0;82;1;0;3;99;
1620;4;0;;;2;2;0;0;0;2;1;0;25;1;0;1;99;
1621;3;50;;;2;2;8;200;0;1;1;0;60;1;0;3;99;
1622;3;238;;;2;2;22;615;0;1;1;;;1;0;1;99;
1623;3;748;;;2;2;0;0;0;0;0;;;2;0;1;99;
1624;3;238;;;2;2;22;615;0;0;0;;;1;0;1;99;
1625;3;4;;;2;2;23;983;0;1;1;0;55;1;0;1;99;
1626;3;219;;;2;2;0;0;0;1;1;0;60;1;5;1;99;
1627;3;926;;;2;0;61;900;0;1;1;0;85;1;0;1;99;
1628;3;13;;;2;2;38;700;0;1;1;0;59;2;0;1;99;
1629;4;6;;;2;2;0;0;0;1;1;0;49;2;0;1;99;
1630;3;916;;;2;2;27;400;0;1;1;0;80;1;0;1;99;
1631;3;121;;;2;2;11;100;0;0;1;0;41;1;0;1;99;
1632;3;916;;;2;0;19;330;0;1;1;0;65;1;0;1;3;
1633;4;0;;;2;2;0;0;0;1;1;0;49;1;0;1;99;
1634;4;1;;;2;1;0;0;0;1;1;0;30;9;0;1;99;
1635;3;13;;;2;2;47;170;0;1;1;0;55;1;0;1;0;
1636;3;29;;;2;2;16;957;0;2;3;50;125;1;5;1;0;
1637;3;15;;;2;2;25;572;0;2;4;0;57;1;0;1;99;
1638;3;916;;;2;0;14;450;0;2;4;0;60;6;0;1;99;
1639;3;438;;;2;2;30;750;0;1;1;0;170;2;0;3;99;
1640;3;916;;;2;0;0;0;0;3;3;0;0;2;5;1;0;
1641;3;926;;;3;2;40;600;0;1;2;0;74;1;0;1;99;
1642;3;12;;;2;2;26;200;0;1;1;0;60;1;0;1;99;
1643;3;932;;;2;2;25;325;0;0;1;0;0;1;0;3;0;
1644;4;1;;;0;0;0;0;0;1;2;0;0;2;0;1;0;
1645;3;932;;;2;2;25;300;0;1;1;0;70;2;0;1;99;
1646;3;926;;;2;2;35;0;0;0;2;0;80;2;0;1;99;
1647;3;907;;;2;2;7;0;0;3;3;0;65;1;0;3;99;
1648;3;962;;;2;2;3;900;0;1;1;0;71;1;0;4;99;
1649;3;24;;;2;2;8;350;0;1;1;0;60;1;0;1;99;
1650;3;24;;;2;2;18;670;0;1;1;0;57;2;5;1;3;
1651;3;908;;;2;2;0;0;0;4;3;0;71;2;0;1;99;
1652;3;24;;;2;2;39;140;0;1;2;0;0;1;0;4;99;
1653;3;916;;;2;2;54;620;0;2;2;0;115;1;5;1;99;
1654;3;908;;;2;2;42;215;0;2;1;0;62;1;0;1;3;
1655;3;844;;;2;2;0;0;0;0;0;;;1;5;1;99;
1656;3;235;;;2;0;10;191;0;1;1;0;70;1;3;1;0;
1657;3;916;;;2;2;44;500;0;2;4;0;70;1;0;0;99;
1658;3;802;;;2;2;4;300;0;1;1;0;47;1;0;1;99;
1659;3;368;;;2;2;1;700;0;2;3;0;45;1;0;3;0;
1660;3;22;;;2;2;28;660;0;0;1;0;63;1;0;1;0;
1661;3;225;;;2;2;18;936;0;2;3;0;53;2;0;1;0;
1662;3;22;;;2;2;36;345;0;0;0;;;1;0;4;3;
1663;3;225;;;2;2;21;716;0;1;1;0;65;1;0;1;99;
1664;3;25;;;2;2;11;150;0;1;2;0;60;1;5;1;99;
1665;3;20;;;2;2;30;500;0;0;3;0;55;1;0;3;99;
1666;3;25;;;0;1;0;0;0;1;0;0;0;1;0;1;99;
1667;3;15;;;2;2;35;0;0;2;1;0;45;1;0;1;0;
1668;3;912;;;2;2;31;900;0;1;1;74;0;1;0;1;99;
1669;3;274;;;2;2;0;320;0;3;1;0;47;1;0;1;99;
1670;3;274;;;2;2;3;800;0;0;3;0;50;6;0;1;0;
1671;3;926;;B;2;2;6;300;0;0;1;0;0;1;0;1;0;
1672;3;220;;;2;2;18;175;0;1;2;0;0;2;0;4;0;
1673;4;2;;;2;2;0;0;0;0;1;0;48;1;0;1;99;
1674;3;926;;;2;2;16;700;0;1;1;0;76;1;0;1;99;
1675;3;3;;;2;2;20;300;0;1;3;0;75;1;0;1;99;
1676;3;918;;;2;2;57;727;0;0;0;;;1;3;1;99;
1677;3;926;;B;2;2;6;370;0;0;1;0;81;1;0;1;99;
1678;3;31;;;2;2;41;150;0;1;1;0;0;2;0;3;99;
1679;3;926;;B;2;2;6;200;0;1;1;0;85;2;0;1;99;
1680;2;12;;;2;2;8;800;0;1;1;0;75;1;0;1;0;
1681;3;923;;;2;2;2;0;0;2;3;0;70;2;0;3;99;
1682;3;620;;;2;2;4;250;0;0;3;0;0;2;0;1;3;
1683;3;928;;;2;2;0;0;0;0;1;0;80;1;0;1;0;
1684;3;923;;;2;0;2;155;0;1;3;0;120;1;5;1;99;
1685;3;68;;;2;2;22;700;0;1;1;0;0;1;0;1;0;
1686;3;57;;;2;1;9;200;0;0;1;0;62;1;0;1;99;
1687;3;31;;;2;0;23;0;0;1;2;0;60;2;0;3;99;
1688;3;68;;;2;0;14;1;0;1;1;0;70;0;0;1;0;
1689;4;;;;2;2;;;0;1;2;0;60;1;0;1;0;
1690;9;;;;0;0;;;1;1;1;0;18;1;0;5;0;
1691;4;;;;2;2;;;0;1;1;0;50;2;0;1;0;
1692;3;59;;;2;2;3;0;0;0;2;0;0;2;0;1;0;
1693;9;;;;2;2;;;0;1;4;0;60;2;0;3;99;
1694;4;;;;2;2;;;0;2;1;0;55;1;0;1;99;
1695;3;937;;;2;2;3;100;0;1;1;0;70;1;0;1;0;
1696;3;137;;;2;2;15;175;0;2;3;0;71;2;3;1;0;
1697;4;;;;2;0;;;0;1;1;0;50;1;0;1;99;
1698;3;113;;;2;2;2;700;0;1;1;0;55;1;0;1;0;
1699;3;137;;;2;0;4;557;0;0;1;0;70;1;0;1;0;
1700;3;54;;;0;0;12;0;0;0;2;0;0;1;0;1;0;
1701;3;259;;;2;2;3;700;0;1;2;0;0;2;0;1;0;
1702;4;;;;0;1;;;0;0;1;0;0;1;0;1;0;
1703;3;65;;;2;2;23;290;0;1;1;0;0;1;0;1;99;
1704;4;;;;2;1;;;0;1;2;0;0;1;0;1;0;
1705;3;178;;;2;2;83;100;0;0;1;0;0;1;0;1;0;
1706;3;753;;;2;2;16;851;0;0;1;0;0;1;0;3;0;
1707;4;;;;2;0;;;0;4;0;0;0;2;0;3;0;
1708;4;;;;2;0;;;0;1;1;0;42;1;0;1;0;
1709;3;274;;;2;0;0;300;0;1;1;60;0;1;0;1;0;
1710;3;37;;;2;2;35;0;0;0;1;0;60;1;0;1;0;
1711;3;105;;;2;0;0;0;0;0;0;0;0;1;0;1;0;
1712;3;59;;;2;2;20;500;0;1;1;78;0;1;0;3;99;
1713;4;;;;2;2;;;0;1;1;78;0;1;0;1;0;
1714;4;;;;2;2;;;0;1;2;0;69;1;0;0;99;
1715;3;57;;;2;0;2;0;0;1;1;0;0;1;0;3;0;
1716;3;105;;;2;0;22;33;0;1;1;0;0;1;0;1;0;
1717;4;;;;2;2;;;0;1;1;70;0;1;0;1;0;
1718;4;;;;2;0;;;1;1;1;0;0;0;0;5;0;
1719;3;923;;;2;0;3;808;0;2;1;0;63;1;0;3;0;
1720;3;10;;;2;2;6;550;0;1;1;0;0;1;0;1;99;
1721;3;723;;;2;2;82;0;0;1;1;0;71;1;0;1;99;
1722;3;18;;;2;2;9;755;0;1;1;0;58;1;0;1;0;
1723;3;33;;;2;1;1;329;0;1;1;0;58;1;5;1;99;
1724;3;6;;;2;2;0;500;0;2;1;0;60;1;0;1;0;
1725;3;163;;;2;0;1;0;0;0;3;0;60;1;0;3;0;
1726;4;9;;;2;2;;;0;1;1;0;60;1;5;1;99;
1727;3;105;;;2;0;12;0;0;0;1;0;50;1;0;1;0;
1728;3;723;;;2;2;64;800;0;0;2;0;0;1;0;3;99;
1729;3;18;;;2;2;25;0;0;1;1;0;55;1;0;1;99;
1730;4;1;;;2;1;;;0;1;3;0;0;1;0;1;99;
1731;3;178;;;2;0;39;300;0;1;3;0;0;1;0;1;99;
1732;3;723;;;2;3;61;500;0;2;1;15;35;1;5;1;99;
1733;4;;;;0;1;;;0;1;1;0;0;2;0;1;99;
1734;3;122;;;2;0;9;400;0;1;1;0;0;1;0;1;0;
1735;3;163;;;2;2;30;500;0;1;1;0;56;1;0;1;99;
1736;3;32;;;2;0;20;500;0;0;2;0;60;1;0;1;0;
1737;3;36;;;0;0;13;744;0;1;0;0;58;1;0;1;99;
1738;3;772;;;2;2;1;200;0;1;1;0;61;1;0;1;0;
1739;3;16;;;2;2;41;353;0;1;1;0;0;2;5;1;99;
1740;2;171;;;2;2;46;0;0;1;1;0;62;1;0;1;99;
1741;3;164;;;2;2;58;927;0;1;1;0;0;2;5;1;0;
1742;3;775;;;2;2;30;0;0;0;1;0;0;2;0;1;99;
1743;3;44;;;2;2;33;860;0;2;3;62;0;2;0;3;0;
1744;3;16;;;2;2;42;980;0;1;2;0;63;1;0;1;0;
1745;3;16;;;2;2;29;800;0;1;1;0;65;2;0;1;0;
1746;4;;;;2;2;;;0;0;1;0;60;1;0;1;99;
1747;3;16;;;2;0;26;400;0;1;1;0;62;1;0;3;0;
1748;3;3;;;2;2;24;0;0;2;3;0;65;1;5;1;0;
1749;3;164;;;2;2;79;242;0;1;1;0;71;2;0;1;99;
1750;3;48;;;2;2;31;0;0;3;2;0;52;1;0;3;99;
1751;3;775;;;2;2;26;200;0;0;1;0;60;2;0;3;0;
1752;4;;;;2;1;;;0;1;1;0;0;1;0;1;99;
1753;3;164;;;2;0;63;15;0;1;1;0;65;2;5;1;99;
1754;3;16;;;2;2;12;700;0;2;3;0;60;1;0;1;0;
1755;3;37;;;2;2;15;200;0;1;1;0;60;1;0;1;0;
1756;3;164;;;2;0;26;0;3;1;1;0;67;1;5;1;0;
1757;3;132;;;2;2;6;700;0;1;1;0;67;1;0;1;0;
1758;3;31;;;2;2;10;100;0;1;3;0;60;1;0;3;0;
1759;4;;;;2;2;;;0;1;1;0;50;1;6;1;0;
1760;3;16;;;2;0;12;950;0;2;1;0;66;1;0;1;99;
1761;4;;;;2;2;;;0;1;2;0;40;1;0;1;99;
1762;3;16;;;2;2;13;800;0;1;1;0;35;1;0;1;0;
1763;3;9;;;2;2;17;500;0;0;1;0;65;1;0;1;0;
1764;4;;;;2;2;;;0;1;1;0;55;2;0;1;3;
1765;4;;;;2;2;;;0;2;1;0;60;2;6;1;99;
1766;3;164;;;2;2;33;554;0;1;1;0;60;2;5;1;99;
1767;3;178;;;2;2;54;0;0;3;3;0;60;2;0;1;99;
1768;3;775;;;2;2;7;0;0;3;3;0;60;2;0;1;99;
1769;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
1770;4;;;;2;1;;;0;1;1;0;45;1;0;1;0;
1771;4;2;;;2;0;;;0;0;2;0;60;1;0;1;99;
1772;3;771;;;2;2;21;800;0;1;1;0;0;1;6;1;99;
1773;3;39;;;2;0;26;0;0;1;1;0;0;1;0;1;99;
1774;3;33;;;2;0;33;450;0;0;3;0;70;0;0;1;0;
1775;3;1;;;2;2;30;103;0;1;1;;;1;0;1;0;
1776;4;;;;2;2;;;0;1;1;0;0;1;0;3;0;
